C_tr,C_inf,C_inf_allocated,Accuracy,Policy,Params,Tokens
2.6826957952797162e+26,2.8203041413631436e+16,5.536652819843705e+16,0.999999999999996,cot,598074220.062997,9431.284769526002
2.6826957952797162e+26,3.5109046334560252e+16,6.651059775050343e+16,0.999999999999996,cot,598074220.062997,11740.698781787352
2.6826957952797162e+26,4.1725724927815064e+16,7.989772443875483e+16,0.999999999999996,cot,598074220.062997,13953.360144304486
2.6826957952797162e+26,5.287553403729954e+16,9.597938653983808e+16,0.999999999999996,cot,598074220.062997,17681.930524184772
2.6826957952797162e+26,6.741766714377941e+16,1.152979350197266e+17,0.999999999999996,cot,598074220.062997,22544.91662813291
2.6826957952797162e+26,7.951313421011523e+16,1.3850488421589698e+17,0.999999999999996,cot,598074220.062997,26589.721323129386
2.6826957952797162e+26,9.688932487371024e+16,1.6638288403323978e+17,0.999999999999996,cot,598074220.062997,32400.435137800985
2.6826957952797162e+26,1.2278710228991995e+17,1.998721146617942e+17,0.999999999999996,cot,598074220.062997,41060.82428264051
2.6826957952797162e+26,1.477838852352311e+17,2.401019939731089e+17,0.999999999999996,cot,598074220.062997,49419.91487934878
2.6826957952797162e+26,1.7616813749387843e+17,2.8842926692105965e+17,0.999999999999996,cot,598074220.062997,58911.797761596245
2.6826957952797162e+26,2.154157866399326e+17,3.464837615048567e+17,0.999999999999996,cot,598074220.062997,72036.47287028765
2.6826957952797162e+26,2.717269981650401e+17,4.1622335440533235e+17,0.999999999999996,cot,598074220.062997,90867.31681443092
2.6826957952797162e+26,3.2433131484122e+17,4.9999999999999994e+17,0.999999999999996,cot,598074220.062997,108458.5504478214
2.94705170255181e+26,9999999999999.959,10000000000000.0,0.0,cot,626849445.2473481,3.190558777970703
2.94705170255181e+26,12012780991454.928,12012780991454.914,0.0,cot,626849445.2473481,3.8327483840126284
2.94705170255181e+26,14430690714865.975,14430690714865.992,0.0,cot,626849445.2473481,4.604196693249615
2.94705170255181e+26,17335272711310.66,17335272711310.713,0.0,cot,626849445.2473481,5.530920651758844
2.94705170255181e+26,20824483450811.97,20824483450812.043,0.0,cot,626849445.2473481,6.644173847069404
2.94705170255181e+26,25015995895478.285,25015995895478.234,0.0,cot,626849445.2473481,7.981500529399765
2.94705170255181e+26,30051167997551.418,30051167997551.387,0.0,cot,626849445.2473481,9.588001784286035
2.94705170255181e+26,36099809969200.266,36099809969200.36,0.0,cot,626849445.2473481,11.517856558030667
2.94705170255181e+26,43365911099314.5,43365911099314.47,0.0,cot,626849445.2473481,13.836148832261557
2.94705170255181e+26,52094519253096.44,52094519253096.64,0.0,cot,626849445.2473481,16.621062568713132
2.94705170255181e+26,62580005064258.164,62580005064258.14,0.0,cot,626849445.2473481,19.966518448322077
2.94705170255181e+26,75175989528107.16,75175989528107.25,0.0,cot,626849445.2473481,23.98534132815369
2.94705170255181e+26,90307269801705.67,90307269801705.67,0.03101903427615265,cot,626849445.2473481,28.81306523804018
2.94705170255181e+26,108484145406411.6,108484145406412.03,0.08375582126936178,cot,626849445.2473481,34.6125042397078
2.94705170255181e+26,130319627981237.53,130319627981237.75,0.15159003808183363,cot,626849445.2473481,41.579243299741556
2.94705170255181e+26,156550114982648.78,156550114982648.88,0.23384001175037397,cot,626849445.2473481,49.9482343550215
2.94705170255181e+26,188060224547363.53,188060224547363.8,0.3299324560836943,cot,626849445.2473481,60.001720021673464
2.94705170255181e+26,225912629069131.72,225912629069131.47,0.43390894593459767,cot,626849445.2473481,72.07875217309606
2.94705170255181e+26,271383893621127.56,271383893621126.75,0.5391900534822028,cot,626849445.2473481,86.58662639927596
2.94705170255181e+26,296701260900750.0,326007527867889.44,0.637965891535617,cot,626849445.2473481,94.66428124018675
2.94705170255181e+26,309910114413785.75,391625703384257.44,0.7232826783164357,cot,626849445.2473481,98.87864359248131
2.94705170255181e+26,324475888196585.5,470451380537956.8,0.7909878644604118,cot,626849445.2473481,103.52593933254606
2.94705170255181e+26,338618134113119.6,565142940153009.0,0.8409562583368975,cot,626849445.2473481,108.03810601746791
2.94705170255181e+26,353103061241256.2,678893836892498.1,0.8766860315525934,cot,626849445.2473481,112.65960715716213
2.94705170255181e+26,367959374632455.06,815540297903809.5,0.903271373653309,cot,626849445.2473481,117.39960126701948
2.94705170255181e+26,382685140704672.5,979690698842436.1,0.9248183963793049,cot,626849445.2473481,122.09794348742516
2.94705170255181e+26,395997258117961.8,1176880980455955.0,0.9431608715927562,cot,626849445.2473481,126.34525279405986
2.94705170255181e+26,407241628684199.06,1413761347122611.8,0.9588907696884043,cot,626849445.2473481,129.93283531534624
2.94705170255181e+26,417308214616047.6,1698320543716820.5,0.9729922783243785,cot,626849445.2473481,133.14463872625183
2.94705170255181e+26,424797100075301.2,2040155274495871.2,0.9858728026023884,cot,626849445.2473481,135.5340116501757
2.94705170255181e+26,427477001201259.06,2450793850108048.5,0.9951885532304398,cot,626849445.2473481,136.38904985632757
2.94705170255181e+26,427477001201259.06,2944084977655257.0,0.9991428073223712,cot,626849445.2473481,136.38904985632757
2.94705170255181e+26,427477001201259.06,3536664805680504.0,0.9999353282965486,cot,626849445.2473481,136.38904985632757
2.94705170255181e+26,427477001201259.06,4248517975082634.5,0.9999983282680691,cot,626849445.2473481,136.38904985632757
2.94705170255181e+26,588715308452490.5,5103651597292699.0,0.999999988238201,cot,626849445.2473481,187.83307951088312
2.94705170255181e+26,900673572921668.8,6130904889496625.0,0.9999999999827057,cot,626849445.2473481,287.36519741714784
2.94705170255181e+26,1288150284966339.8,7364921771696304.0,0.9999999999999923,cot,626849445.2473481,410.99191990448344
2.94705170255181e+26,1793757399069439.8,8847319226258546.0,0.999999999999996,cot,626849445.2473481,572.3088415150922
2.94705170255181e+26,2537522871248833.5,1.062809082265327e+16,0.999999999999996,cot,626849445.2473481,809.6115871164421
2.94705170255181e+26,3767727782825979.5,1.276729274098251e+16,0.999999999999996,cot,626849445.2473481,1202.1156950499574
2.94705170255181e+26,4753755582431433.0,1.5337069155121438e+16,0.999999999999996,cot,626849445.2473481,1516.7136601853904
2.94705170255181e+26,6423621449167810.0,1.8424085281127304e+16,0.999999999999996,cot,626849445.2473481,2049.494180100333
2.94705170255181e+26,8394710801718110.0,2.2132450145006944e+16,0.999999999999996,cot,626849445.2473481,2678.3818236947304
2.94705170255181e+26,1.0565261457080502e+16,2.658722763962619e+16,0.999999999999996,cot,626849445.2473481,3370.9087683443877
2.94705170255181e+26,1.3859258558052516e+16,3.193865428047875e+16,0.999999999999996,cot,626849445.2473481,4421.877904856022
2.94705170255181e+26,1.7674277249918662e+16,3.8367205903318376e+16,0.999999999999996,cot,626849445.2473481,5639.082042401612
2.94705170255181e+26,2.1419085106246284e+16,4.6089684177061784e+16,0.999999999999996,cot,626849445.2473481,6833.885000183591
2.94705170255181e+26,2.743927507419658e+16,5.536652819843705e+16,0.999999999999996,cot,626849445.2473481,8754.661994913096
2.94705170255181e+26,3.5155826563501844e+16,6.651059775050343e+16,0.999999999999996,cot,626849445.2473481,11216.673103899688
2.94705170255181e+26,4.210917100687366e+16,7.989772443875483e+16,0.999999999999996,cot,626849445.2473481,13435.178518905075
2.94705170255181e+26,5.18823206780894e+16,9.597938653983808e+16,0.999999999999996,cot,626849445.2473481,16553.359366096975
2.94705170255181e+26,6.6327330461387704e+16,1.152979350197266e+17,0.999999999999996,cot,626849445.2473481,21162.1246422945
2.94705170255181e+26,8.067872089503829e+16,1.3850488421589698e+17,0.999999999999996,cot,626849445.2473481,25741.020114711388
2.94705170255181e+26,9.597140372127842e+16,1.6638288403323978e+17,0.999999999999996,cot,626849445.2473481,30620.24045770963
2.94705170255181e+26,1.2073907861729906e+17,1.998721146617942e+17,0.999999999999996,cot,626849445.2473481,38522.51271265199
2.94705170255181e+26,1.493655413129421e+17,2.401019939731089e+17,0.999999999999996,cot,626849445.2473481,47655.953896235515
2.94705170255181e+26,1.7707106490570995e+17,2.8842926692105965e+17,0.999999999999996,cot,626849445.2473481,56495.56404595353
2.94705170255181e+26,2.1447138511071862e+17,3.464837615048567e+17,0.999999999999996,cot,626849445.2473481,68428.35603885412
2.94705170255181e+26,2.7351327532349677e+17,4.1622335440533235e+17,0.999999999999996,cot,626849445.2473481,87266.0181474904
2.94705170255181e+26,3.246574733863301e+17,4.9999999999999994e+17,0.999999999999996,cot,626849445.2473481,103583.87515465498
3.2374575428176534e+26,9999999999999.959,10000000000000.0,0.0,cot,657009136.701325,3.0440976970906073
3.2374575428176534e+26,12012780991454.928,12012780991454.914,0.0,cot,657009136.701325,3.656807895174192
3.2374575428176534e+26,14430690714865.975,14430690714865.992,0.0,cot,657009136.701325,4.39284323725505
3.2374575428176534e+26,17335272711310.66,17335272711310.713,0.0,cot,657009136.701325,5.2770263738938645
3.2374575428176534e+26,20824483450811.97,20824483450812.043,0.0,cot,657009136.701325,6.339176211571844
3.2374575428176534e+26,25015995895478.285,25015995895478.234,0.0,cot,657009136.701325,7.615113549585384
3.2374575428176534e+26,30051167997551.418,30051167997551.387,0.0,cot,657009136.701325,9.14786912962296
3.2374575428176534e+26,36099809969200.266,36099809969200.36,0.0,cot,657009136.701325,10.989134839265152
3.2374575428176534e+26,43365911099314.5,43365911099314.47,0.0,cot,657009136.701325,13.20100701096598
3.2374575428176534e+26,52094519253096.44,52094519253096.64,0.0,cot,657009136.701325,15.858080608939382
3.2374575428176534e+26,62580005064258.164,62580005064258.14,0.0,cot,657009136.701325,19.049964930002762
3.2374575428176534e+26,75175989528107.16,75175989528107.25,0.0,cot,657009136.701325,22.884305659901955
3.2374575428176534e+26,90307269801705.67,90307269801705.67,0.019847127120032112,cot,657009136.701325,27.49041520339135
3.2374575428176534e+26,108484145406411.6,108484145406412.03,0.06881862853148567,cot,657009136.701325,33.023633720250146
3.2374575428176534e+26,130319627981237.53,130319627981237.75,0.13277218751088596,cot,657009136.701325,39.67056794233915
3.2374575428176534e+26,156550114982648.78,156550114982648.88,0.21150865248195788,cot,657009136.701325,47.65538444979529
3.2374575428176534e+26,188060224547363.53,188060224547363.8,0.30431107269698654,cot,657009136.701325,57.247369645897415
3.2374575428176534e+26,225912629069131.72,225912629069131.47,0.4068889673494492,cot,657009136.701325,68.77001138930314
3.2374575428176534e+26,271383893621127.56,271383893621126.75,0.512496987989704,cot,657009136.701325,82.61190855995602
3.2374575428176534e+26,307819069238928.9,326007527867889.44,0.613690577971985,cot,657009136.701325,93.70313197908014
3.2374575428176534e+26,321027922751964.75,391625703384257.44,0.7030122498759875,cot,657009136.701325,97.72403603510412
3.2374575428176534e+26,336706904558356.25,470451380537956.8,0.7754033435926018,cot,657009136.701325,102.49687127606033
3.2374575428176534e+26,350849150474890.44,565142940153009.0,0.8296980586384642,cot,657009136.701325,106.80190909868143
3.2374575428176534e+26,366274119934060.1,678893836892498.1,0.8686067821903881,cot,657009136.701325,111.49742049951658
3.2374575428176534e+26,381841150813439.25,815540297903809.5,0.8970652501373608,cot,657009136.701325,116.23617678456225
3.2374575428176534e+26,397424387930855.6,979690698842436.1,0.9196384519104922,cot,657009136.701325,120.97986640679667
3.2374575428176534e+26,411740765683257.2,1176880980455955.0,0.9387318177618615,cot,657009136.701325,125.33791166147317
3.2374575428176534e+26,423940790057579.06,1413761347122611.8,0.9550658576599271,cot,657009136.701325,129.05171827170543
3.2374575428176534e+26,434734701989997.75,1698320543716820.5,0.9694711971139409,cot,657009136.701325,132.3374905173129
3.2374575428176534e+26,443518458305133.8,2040155274495871.2,0.9827758752278402,cot,657009136.701325,135.01135175438398
3.2374575428176534e+26,448044259508098.25,2450793850108048.5,0.9933133810913418,cot,657009136.701325,136.38904985632738
3.2374575428176534e+26,448044259508098.25,2944084977655257.0,0.9985644867351846,cot,657009136.701325,136.38904985632738
3.2374575428176534e+26,448044259508098.25,3536664805680504.0,0.99986231353079,cot,657009136.701325,136.38904985632738
3.2374575428176534e+26,448044259508098.25,4248517975082634.5,0.9999952178687573,cot,657009136.701325,136.38904985632738
3.2374575428176534e+26,517090845132041.75,5103651597292699.0,0.999999951917829,cot,657009136.701325,157.40750508530905
3.2374575428176534e+26,801241237621976.0,6130904889496625.0,0.999999999891465,cot,657009136.701325,243.90566062590952
3.2374575428176534e+26,1173159674520359.8,7364921771696304.0,0.9999999999999554,cot,657009136.701325,357.1212663527008
3.2374575428176534e+26,1711582842188864.2,8847319226258546.0,0.999999999999996,cot,657009136.701325,521.0225388286939
3.2374575428176534e+26,2410060856477062.0,1.062809082265327e+16,0.999999999999996,cot,657009136.701325,733.6460703050071
3.2374575428176534e+26,3429614925702292.0,1.276729274098251e+16,0.999999999999996,cot,657009136.701325,1044.0082897237965
3.2374575428176534e+26,4799028759000781.0,1.5337069155121438e+16,0.999999999999996,cot,657009136.701325,1460.8712393545932
3.2374575428176534e+26,6065019420680808.0,1.8424085281127304e+16,0.999999999999996,cot,657009136.701325,1846.2511651304333
3.2374575428176534e+26,8289856718579520.0,2.2132450145006944e+16,0.999999999999996,cot,657009136.701325,2523.5133746239117
3.2374575428176534e+26,1.0454980804852592e+16,2.658722763962619e+16,0.999999999999996,cot,657009136.701325,3182.598299117841
3.2374575428176534e+26,1.3412572856782964e+16,3.193865428047875e+16,0.999999999999996,cot,657009136.701325,4082.9182145393174
3.2374575428176534e+26,1.7692716996767196e+16,3.8367205903318376e+16,0.999999999999996,cot,657009136.701325,5385.835906513509
3.2374575428176534e+26,2.1404384241491504e+16,4.6089684177061784e+16,0.999999999999996,cot,657009136.701325,6515.703677716703
3.2374575428176534e+26,2.666151705506368e+16,5.536652819843705e+16,0.999999999999996,cot,657009136.701325,8116.026266826164
3.2374575428176534e+26,3.4895455727789948e+16,6.651059775050343e+16,0.999999999999996,cot,657009136.701325,10622.517641989307
3.2374575428176534e+26,4.231346880594352e+16,7.989772443875483e+16,0.999999999999996,cot,657009136.701325,12880.633294808846
3.2374575428176534e+26,5.114042614887758e+16,9.597938653983808e+16,0.999999999999996,cot,657009136.701325,15567.645346803116
3.2374575428176534e+26,6.554449490035685e+16,1.152979350197266e+17,0.999999999999996,cot,657009136.701325,19952.384598314417
3.2374575428176534e+26,8.001362568043478e+16,1.3850488421589698e+17,0.999999999999996,cot,657009136.701325,24356.92936696824
3.2374575428176534e+26,9.548106973260373e+16,1.6638288403323978e+17,0.999999999999996,cot,657009136.701325,29065.370448876787
3.2374575428176534e+26,1.1801456178378552e+17,1.998721146617942e+17,0.999999999999996,cot,657009136.701325,35924.785574918016
3.2374575428176534e+26,1.503189316451934e+17,2.401019939731089e+17,0.999999999999996,cot,657009136.701325,45758.55136502556
3.2374575428176534e+26,1.788209683944565e+17,2.8842926692105965e+17,0.999999999999996,cot,657009136.701325,54434.84980810796
3.2374575428176534e+26,2.1253534891111763e+17,3.464837615048567e+17,0.999999999999996,cot,657009136.701325,64697.83661706846
3.2374575428176534e+26,2.6671940363745552e+17,4.1622335440533235e+17,0.999999999999996,cot,657009136.701325,81191.99223821619
3.2374575428176534e+26,3.2526254351642054e+17,4.9999999999999994e+17,0.999999999999996,cot,657009136.701325,99013.09596681733
3.556480306223121e+26,9999999999999.959,10000000000000.0,0.0,cot,688619905.4362885,2.90435984236159
3.556480306223121e+26,12012780991454.928,12012780991454.914,0.0,cot,688619905.4362885,3.4889438706666476
3.556480306223121e+26,14430690714865.975,14430690714865.992,0.0,cot,688619905.4362885,4.191191860979717
3.556480306223121e+26,17335272711310.66,17335272711310.713,0.0,cot,688619905.4362885,5.03478699191176
3.556480306223121e+26,20824483450811.97,20824483450812.043,0.0,cot,688619905.4362885,6.0481793472462035
3.556480306223121e+26,25015995895478.285,25015995895478.234,0.0,cot,688619905.4362885,7.2655453895509785
3.556480306223121e+26,30051167997551.418,30051167997551.387,0.0,cot,688619905.4362885,8.727940554815044
3.556480306223121e+26,36099809969200.266,36099809969200.36,0.0,cot,688619905.4362885,10.484683839143026
3.556480306223121e+26,43365911099314.5,43365911099314.47,0.0,cot,688619905.4362885,12.59502107242723
3.556480306223121e+26,52094519253096.44,52094519253096.64,0.0,cot,688619905.4362885,15.13012297258266
3.556480306223121e+26,62580005064258.164,62580005064258.14,0.0,cot,688619905.4362885,18.17548536434171
3.556480306223121e+26,75175989528107.16,75175989528107.25,0.0,cot,688619905.4362885,21.833812509523074
3.556480306223121e+26,90307269801705.67,90307269801705.67,0.009580311108708998,cot,688619905.4362885,26.228480788538853
3.556480306223121e+26,108484145406411.6,108484145406412.03,0.05487261784574636,cot,688619905.4362885,31.507699545129864
3.556480306223121e+26,130319627981237.53,130319627981237.75,0.11493590900672716,cot,688619905.4362885,37.84950941802096
3.556480306223121e+26,156550114982648.78,156550114982648.88,0.19000995267959198,cot,688619905.4362885,45.46778672726964
3.556480306223121e+26,188060224547363.53,188060224547363.8,0.2793205491553495,cot,688619905.4362885,54.61945641208682
3.556480306223121e+26,225912629069131.72,225912629069131.47,0.3800475593860983,cot,688619905.4362885,65.61315677507184
3.556480306223121e+26,271383893621127.56,271383893621126.75,0.48550202263642644,cot,688619905.4362885,78.81964824969357
3.556480306223121e+26,319471790181187.9,326007527867889.44,0.5886464275463104,cot,688619905.4362885,92.78610381696136
3.556480306223121e+26,332680643694223.9,391625703384257.44,0.6815984391663461,cot,688619905.4362885,96.62243018765123
3.556480306223121e+26,348548150134253.7,470451380537956.8,0.7586022646949944,cot,688619905.4362885,101.2309250379349
3.556480306223121e+26,363668639367722.25,565142940153009.0,0.817416848234469,cot,688619905.4362885,105.6224592105896
3.556480306223121e+26,380078879540709.0,678893836892498.1,0.859844008524553,cot,688619905.4362885,110.38858346678278
3.556480306223121e+26,396050543814758.25,815540297903809.5,0.8904855792224459,cot,688619905.4362885,115.0273295001058
3.556480306223121e+26,412379498170222.5,979690698842436.1,0.9142398651968043,cot,688619905.4362885,119.76984542988238
3.556480306223121e+26,428238263025535.7,1176880980455955.0,0.9341195578711519,cot,688619905.4362885,124.3758014094051
3.556480306223121e+26,441246069737951.75,1413761347122611.8,0.9511114301936017,cot,688619905.4362885,128.1537365546794
3.556480306223121e+26,452998179464983.3,1698320543716820.5,0.9658940913644245,cot,688619905.4362885,131.56697211010115
3.556480306223121e+26,462945347407474.0,2040155274495871.2,0.9795064397675614,cot,688619905.4362885,134.45598762184082
3.556480306223121e+26,468931244492704.75,2450793850108048.5,0.991062417635678,cot,688619905.4362885,136.19450753332617
3.556480306223121e+26,469601073073046.94,2944084977655257.0,0.9977199227439076,cot,688619905.4362885,136.38904985632735
3.556480306223121e+26,469601073073046.94,3536664805680504.0,0.9997257586297014,cot,688619905.4362885,136.38904985632735
3.556480306223121e+26,469601073073046.94,4248517975082634.5,0.99998738767727,cot,688619905.4362885,136.38904985632735
3.556480306223121e+26,541969706334038.5,5103651597292699.0,0.9999998217649164,cot,688619905.4362885,157.40750508530917
3.556480306223121e+26,746022324673924.2,6130904889496625.0,0.9999999993942295,cot,688619905.4362885,216.67172812881944
3.556480306223121e+26,1074317219303574.6,7364921771696304.0,0.9999999999996243,cot,688619905.4362885,312.02037897028845
3.556480306223121e+26,1668763093357877.0,8847319226258546.0,0.999999999999996,cot,688619905.4362885,484.66885147637424
3.556480306223121e+26,2404182607335165.0,1.062809082265327e+16,0.999999999999996,cot,688619905.4362885,698.2611418448465
3.556480306223121e+26,3346470685897735.0,1.276729274098251e+16,0.999999999999996,cot,688619905.4362885,971.9355073761667
3.556480306223121e+26,4624146421799791.0,1.5337069155121438e+16,0.999999999999996,cot,688619905.4362885,1343.0185172675406
3.556480306223121e+26,5883969142255471.0,1.8424085281127304e+16,0.999999999999996,cot,688619905.4362885,1708.9163690461628
3.556480306223121e+26,8185663764799749.0,2.2132450145006944e+16,0.999999999999996,cot,688619905.4362885,2377.4113121558876
3.556480306223121e+26,1.036105412680873e+16,2.658722763962619e+16,0.999999999999996,cot,688619905.4362885,3009.2229530438226
3.556480306223121e+26,1.3021614909919366e+16,3.193865428047875e+16,0.999999999999996,cot,688619905.4362885,3781.945542706689
3.556480306223121e+26,1.7403724995884078e+16,3.8367205903318376e+16,0.999999999999996,cot,688619905.4362885,5054.6679985550545
3.556480306223121e+26,2.160921528029654e+16,4.6089684177061784e+16,0.999999999999996,cot,688619905.4362885,6276.093708503998
3.556480306223121e+26,2.626968966805612e+16,5.536652819843705e+16,0.999999999999996,cot,688619905.4362885,7629.663174320368
3.556480306223121e+26,3.4004359457434336e+16,6.651059775050343e+16,0.999999999999996,cot,688619905.4362885,9876.089607340124
3.556480306223121e+26,4.1953666409464024e+16,7.989772443875483e+16,0.999999999999996,cot,688619905.4362885,12184.854395948216
3.556480306223121e+26,5.0639664056413e+16,9.597938653983808e+16,0.999999999999996,cot,688619905.4362885,14707.580671612814
3.556480306223121e+26,6.409569599930422e+16,1.152979350197266e+17,0.999999999999996,cot,688619905.4362885,18615.696552859637
3.556480306223121e+26,8.084503084507448e+16,1.3850488421589698e+17,0.999999999999996,cot,688619905.4362885,23480.306104091935
3.556480306223121e+26,9.592982949561174e+16,1.6638288403323978e+17,0.999999999999996,cot,688619905.4362885,27861.474447165027
3.556480306223121e+26,1.1693832451856542e+17,1.998721146617942e+17,0.999999999999996,cot,688619905.4362885,33963.097376477046
3.556480306223121e+26,1.4990488297699965e+17,2.401019939731089e+17,0.999999999999996,cot,688619905.4362885,43537.772229231305
3.556480306223121e+26,1.7812823715331654e+17,2.8842926692105965e+17,0.999999999999996,cot,688619905.4362885,51734.84987787565
3.556480306223121e+26,2.115587206151289e+17,3.464837615048567e+17,0.999999999999996,cot,688619905.4362885,61444.265245597795
3.556480306223121e+26,2.6463499334843e+17,4.1622335440533235e+17,0.999999999999996,cot,688619905.4362885,76859.52475648097
3.556480306223121e+26,3.273027577685543e+17,4.9999999999999994e+17,0.999999999999996,cot,688619905.4362885,95060.49859571959
3.906939937054621e+26,9999999999999.959,10000000000000.0,0.0,cot,721751567.3281327,2.77103658728977
3.906939937054621e+26,12012780991454.928,12012780991454.914,0.0,cot,721751567.3281327,3.3287855642420823
3.906939937054621e+26,14430690714865.975,14430690714865.992,0.0,cot,721751567.3281327,3.998797195075655
3.906939937054621e+26,17335272711310.66,17335272711310.713,0.0,cot,721751567.3281327,4.803667493368797
3.906939937054621e+26,20824483450811.97,20824483450812.043,0.0,cot,721751567.3281327,5.770540555361054
3.906939937054621e+26,25015995895478.285,25015995895478.234,0.0,cot,721751567.3281327,6.932023989386134
3.906939937054621e+26,30051167997551.418,30051167997551.387,0.0,cot,721751567.3281327,8.327288601200678
3.906939937054621e+26,36099809969200.266,36099809969200.36,0.0,cot,721751567.3281327,10.003389421886235
3.906939937054621e+26,43365911099314.5,43365911099314.47,0.0,cot,721751567.3281327,12.01685262973565
3.906939937054621e+26,52094519253096.44,52094519253096.64,0.0,cot,721751567.3281327,14.435581884760218
3.906939937054621e+26,62580005064258.164,62580005064258.14,0.0,cot,721751567.3281327,17.34114836658392
3.906939937054621e+26,75175989528107.16,75175989528107.25,0.0,cot,721751567.3281327,20.831541746809844
3.906939937054621e+26,90307269801705.67,90307269801705.67,0.00018657311283849586,cot,721751567.3281327,25.024474871877604
3.906939937054621e+26,108484145406411.6,108484145406412.03,0.04190300785365266,cot,721751567.3281327,30.061353606203124
3.906939937054621e+26,130319627981237.53,130319627981237.75,0.0980953349797191,cot,721751567.3281327,36.11204571780024
3.906939937054621e+26,156550114982648.78,156550114982648.88,0.16939731704972105,cot,721751567.3281327,43.380609636134196
3.906939937054621e+26,188060224547363.53,188060224547363.8,0.25505090969137056,cot,721751567.3281327,52.112176283467626
3.906939937054621e+26,225912629069131.72,225912629069131.47,0.35351437665442326,cot,721751567.3281327,62.60121606813891
3.906939937054621e+26,271383893621127.56,271383893621126.75,0.4583434577273279,cot,721751567.3281327,75.20146984253024
3.906939937054621e+26,326007527867888.3,326007527867889.44,0.5629074417662538,cot,721751567.3281327,90.33787874538116
3.906939937054621e+26,344894013562447.56,391625703384257.44,0.6591117757918962,cot,721751567.3281327,95.57139303187603
3.906939937054621e+26,360761520002477.2,470451380537956.8,0.7405818670735937,cot,721751567.3281327,99.96833712131387
3.906939937054621e+26,377104914049452.0,565142940153009.0,0.8040424792264466,cot,721751567.3281327,104.49715140778
3.906939937054621e+26,394093684341713.44,678893836892498.1,0.8503058900180926,cot,721751567.3281327,109.2048018130718
3.906939937054621e+26,410519493672337.7,815540297903809.5,0.8834648229147465,cot,721751567.3281327,113.75645367617237
3.906939937054621e+26,427629200428898.06,979690698842436.1,0.9085988716759594,cot,721751567.3281327,118.49761601819517
3.906939937054621e+26,444429932505425.6,1176880980455955.0,0.9293185562780679,cot,721751567.3281327,123.15316034592625
3.906939937054621e+26,459380291311984.1,1413761347122611.8,0.9470070860194518,cot,721751567.3281327,127.29595947053463
3.906939937054621e+26,471643757144610.7,1698320543716820.5,0.9622510988822812,cot,721751567.3281327,130.69421072145326
3.906939937054621e+26,482687195134175.06,2040155274495871.2,0.9761187701928131,cot,721751567.3281327,133.75438779330813
3.906939937054621e+26,490431094896541.75,2450793850108048.5,0.988467384665835,cot,721751567.3281327,135.9002507502904
3.906939937054621e+26,492195052500997.1,2944084977655257.0,0.9965530797324891,cot,721751567.3281327,136.3890498563278
3.906939937054621e+26,492195052500997.1,3536664805680504.0,0.9994871617557088,cot,721751567.3281327,136.3890498563278
3.906939937054621e+26,492195052500997.1,4248517975082634.5,0.9999692121400954,cot,721751567.3281327,136.3890498563278
3.906939937054621e+26,492195052500997.1,5103651597292699.0,0.9999993981928841,cot,721751567.3281327,136.3890498563278
3.906939937054621e+26,677844097665250.1,6130904889496625.0,0.9999999969773845,cot,721751567.3281327,187.8330795108836
3.906939937054621e+26,1037031408156923.5,7364921771696304.0,0.9999999999970314,cot,721751567.3281327,287.3651974171478
3.906939937054621e+26,1553444761514465.2,8847319226258546.0,0.9999999999999957,cot,721751567.3281327,430.46522704902327
3.906939937054621e+26,2218783790737431.2,1.062809082265327e+16,0.999999999999996,cot,721751567.3281327,614.8331063418937
3.906939937054621e+26,3073995112147883.5,1.276729274098251e+16,0.999999999999996,cot,721751567.3281327,851.8152924911741
3.906939937054621e+26,4417814536045183.0,1.5337069155121438e+16,0.999999999999996,cot,721751567.3281327,1224.1925715241834
3.906939937054621e+26,5849549346818952.0,1.8424085281127304e+16,0.999999999999996,cot,721751567.3281327,1620.9315259192358
3.906939937054621e+26,8005389263552024.0,2.2132450145006944e+16,0.999999999999996,cot,721751567.3281327,2218.322654479946
3.906939937054621e+26,1.031473287992378e+16,2.658722763962619e+16,0.999999999999996,cot,721751567.3281327,2858.250219838969
3.906939937054621e+26,1.2703760659327784e+16,3.193865428047875e+16,0.999999999999996,cot,721751567.3281327,3520.258558316985
3.906939937054621e+26,1.702370665353551e+16,3.8367205903318376e+16,0.999999999999996,cot,721751567.3281327,4717.331398823539
3.906939937054621e+26,2.131085256557517e+16,4.6089684177061784e+16,0.999999999999996,cot,721751567.3281327,5905.31521655471
3.906939937054621e+26,2.5880375948727096e+16,5.536652819843705e+16,0.999999999999996,cot,721751567.3281327,7171.546864673728
3.906939937054621e+26,3.371887094348615e+16,6.651059775050343e+16,0.999999999999996,cot,721751567.3281327,9343.622506650245
3.906939937054621e+26,4.1981514646937096e+16,7.989772443875483e+16,0.999999999999996,cot,721751567.3281327,11633.231307650454
3.906939937054621e+26,5.03542977682283e+16,9.597938653983808e+16,0.999999999999996,cot,721751567.3281327,13953.360144304483
3.906939937054621e+26,6.321928147147112e+16,1.152979350197266e+17,0.999999999999996,cot,721751567.3281327,17518.294197961746
3.906939937054621e+26,8.062216133370624e+16,1.3850488421589698e+17,0.999999999999996,cot,721751567.3281327,22340.69588020795
3.906939937054621e+26,9.595586519893451e+16,1.6638288403323978e+17,0.999999999999996,cot,721751567.3281327,26589.72132312938
